Tiempo,Presion
45.45596133,94.48444
45.46096133,94.07869
45.46596133,93.67372
45.47096133,93.27027
45.47596133,92.86908
45.48096133,92.47077
45.48596133,92.07581
45.49096133,91.68441
45.49596133,91.29649
45.50096133,90.91174
45.50596133,90.52964
45.51096133,90.14956
45.51596133,89.7708
45.52096133,89.39252
45.52596133,89.01385
45.53096133,88.63396
45.53596133,88.25229
45.54096133,87.86878
45.54596133,87.48403
45.55096133,87.09947
45.55596133,86.71737
45.56096133,86.34101
45.56596133,85.97471
45.57096133,85.62403
45.57596133,85.29585
45.58096133,84.99847
45.58596133,84.74166
45.59096133,84.53671
45.59596133,84.39634
45.60096133,84.33471
45.60596133,84.36722
45.61096133,84.51025
45.61596133,84.7809
45.62096133,85.19641
45.62596133,85.77357
45.63096133,86.52786
45.63596133,87.47255
45.64096133,88.61763
45.64596133,89.96871
45.65096133,91.52609
45.65596133,93.28383
45.66096133,95.22917
45.66596133,97.34232
45.67096133,99.59676
45.67596133,101.9602
45.68096133,104.396
45.68596133,106.86495
45.69096133,109.32709
45.69596133,111.74341
45.70096133,114.07742
45.70596133,116.29642
45.71096133,118.37282
45.71596133,120.2851
45.72096133,122.01849
45.72596133,123.56511
45.73096133,124.92345
45.73596133,126.09737
45.74096133,127.09462
45.74596133,127.9254
45.75096133,128.60103
45.75596133,129.13295
45.76096133,129.53208
45.76596133,129.80845
45.77096133,129.97114
45.77596133,130.02871
45.78096133,129.98693
45.78596133,129.85494
45.79096133,129.63751
45.79596133,129.34087
45.80096133,128.96475
45.80596133,128.52891
45.81096133,128.02078
45.81596133,127.46275
45.82096133,126.83889
45.82596133,126.16576
45.83096133,125.44931
45.83596133,124.69058
45.84096133,123.89404
45.84596133,123.06414
45.85096133,122.2178
45.85596133,121.32622
45.86096133,120.41706
45.86596133,119.49624
45.87096133,118.56373
45.87596133,117.62493
45.88096133,116.68592
45.88596133,115.75344
45.89096133,114.83454
45.89596133,113.93629
45.90096133,113.06537
45.90596133,112.2278
45.91096133,111.42856
45.91596133,110.67135
45.92096133,109.9584
45.92596133,109.29049
45.93096133,108.6671
45.93596133,108.0867
45.94096133,107.54707
45.94596133,107.04556
45.95096133,106.57929
45.95596133,106.14522
45.96096133,105.74021
45.96596133,105.36104
45.97096133,105.0044
45.97596133,104.66696
45.98096133,104.34547
45.98596133,104.03686
45.99096133,103.73829
45.99596133,103.44717
46.00096133,103.16116
46.00596133,102.87812
46.01096133,102.59604
46.01596133,102.31293
46.02096133,102.02692
46.02596133,101.73626
46.03096133,101.43954
46.03596133,101.13569
46.04096133,100.82399
46.04596133,100.50403
46.05096133,100.17554
46.05596133,99.83839
46.06096133,99.49251
46.06596133,99.13782
46.07096133,98.77425
46.07596133,98.40174
46.08096133,98.02027
46.08596133,97.63001
46.09096133,97.23138
46.09596133,96.82525
46.10096133,96.41289
46.10596133,95.99599
46.11096133,95.57643
46.11596133,95.15611
46.12096133,94.73677
46.12596133,94.31978
46.13096133,93.90619
46.13596133,93.49673
46.14096133,93.09189
46.14596133,92.69202
46.15096133,92.29728
46.15596133,91.90765
46.16096133,91.52275
46.16596133,91.14186
46.17096133,90.76392
46.17596133,90.38767
46.18096133,90.01185
46.18596133,89.63538
46.19096133,89.25743
46.19596133,88.87742
46.20096133,88.49495
46.20596133,88.1097
46.21096133,87.7215
46.21596133,87.33044
46.22096133,86.93703
46.22596133,86.54248
46.23096133,86.14879
46.23596133,85.75893
46.24096133,85.37694
46.24596133,85.00797
46.25096133,84.65829
46.25596133,84.33527
46.26096133,84.04753
46.26596133,83.805
46.27096133,83.61919
46.27596133,83.50328
46.28096133,83.47213
46.28596133,83.54215
46.29096133,83.73093
46.29596133,84.05668
46.30096133,84.53756
46.30596133,85.19079
46.31096133,86.03172
46.31596133,87.07277
46.32096133,88.3224
46.32596133,89.78405
46.33096133,91.45521
46.33596133,93.32683
46.34096133,95.38293
46.34596133,97.60079
46.35096133,99.9514
46.35596133,102.40041
46.36096133,104.90949
46.36596133,107.43795
46.37096133,109.94461
46.37596133,112.38962
46.38096133,114.73625
46.38596133,116.95253
46.39096133,119.01236
46.39596133,120.89639
46.40096133,122.59235
46.40596133,124.09489
46.41096133,125.40491
46.41596133,126.52847
46.42096133,127.4753
46.42596133,128.25728
46.43096133,128.88697
46.43596133,129.37652
46.44096133,129.73706
46.44596133,129.97843
46.45096133,130.10935
46.45596133,130.13753
46.46096133,130.06995
46.46596133,129.91306
46.47096133,129.673
46.47596133,129.35576
46.48096133,128.96727
46.48596133,128.51321
46.49096133,127.99894
46.49596133,127.42919
46.50096133,126.80805
46.50596133,126.13897
46.51096133,125.42498
46.51596133,124.66888
46.52096133,123.87349
46.52596133,123.04185
46.53096133,122.17731
46.53596133,121.28365
46.54096133,120.36522
46.54596133,119.42713
46.55096133,118.47534
46.55596133,117.51673
46.56096133,116.55895
46.56596133,115.61006
46.57096133,114.67805
46.57596133,113.77033
46.58096133,112.89339
46.58596133,112.05248
46.59096133,111.25157
46.59596133,110.49335
46.60096133,109.77928
46.60596133,109.10974
46.61096133,108.48415
46.61596133,107.90114
46.62096133,107.35869
46.62596133,106.85433
46.63096133,106.38527
46.63596133,105.94849
46.64096133,105.54082
46.64596133,105.15899
46.65096133,104.79965
46.65596133,104.45954
46.66096133,104.13553
46.66596133,103.82472
46.67096133,103.52447
46.67596133,103.2324
46.68096133,102.94638
46.68596133,102.66445
46.69096133,102.38479
46.69596133,102.10561
46.70096133,101.82504
46.70596133,101.54117
46.71096133,101.25207
46.71596133,100.95597
46.72096133,100.65136
46.72596133,100.3371
46.73096133,100.01239
46.73596133,99.67669
46.74096133,99.3297
46.74596133,98.97128
46.75096133,98.60153
46.75596133,98.22079
46.76096133,97.8297
46.76596133,97.42914
46.77096133,97.02018
46.77596133,96.60415
46.78096133,96.18256
46.78596133,95.75707
46.79096133,95.32927
46.79596133,94.90045
46.80096133,94.47147
46.80596133,94.04284
46.81096133,93.61491
46.81596133,93.18808
46.82096133,92.76289
46.82596133,92.33999
46.83096133,91.91997
46.83596133,91.5032
46.84096133,91.08976
46.84596133,90.67939
46.85096133,90.27155
46.85596133,89.8654
46.86096133,89.45988
46.86596133,89.05386
46.87096133,88.64634
46.87596133,88.23659
46.88096133,87.82428
46.88596133,87.40948
46.89096133,86.99276
46.89596133,86.5752
46.90096133,86.15857
46.90596133,85.74544
46.91096133,85.33937
46.91596133,84.94501
46.92096133,84.56821
46.92596133,84.21607
46.93096133,83.89698
46.93596133,83.62064
46.94096133,83.3981
46.94596133,83.24174
46.95096133,83.16522
46.95596133,83.18348
46.96096133,83.31255
46.96596133,83.5692
46.97096133,83.97045
46.97596133,84.53277
46.98096133,85.27127
46.98596133,86.19877
46.99096133,87.32475
46.99596133,88.67521
47.00096133,90.19532
47.00596133,91.94382
47.01096133,93.86926
47.01596133,95.91709
47.02096133,98.15273
47.02596133,100.44715
47.03096133,102.85515
47.03596133,105.27909
47.04096133,107.67855
47.04596133,110.02602
47.05096133,112.28485
47.05596133,114.42264
47.06096133,116.41264
47.06596133,118.23468
47.07096133,119.8755
47.07596133,121.3285
47.08096133,122.59297
47.08596133,123.67308
47.09096133,124.57656
47.09596133,125.31348
47.10096133,125.89503
47.10596133,126.3326
47.11096133,126.6371
47.11596133,126.81866
47.12096133,126.88643
47.12596133,126.84866
47.13096133,126.71273
47.13596133,126.48546
47.14096133,126.17335
47.14596133,125.78284
47.15096133,125.32035
47.15596133,124.79228
47.16096133,124.20471
47.16596133,123.56327
47.17096133,122.87297
47.17596133,122.1383
47.18096133,121.36332
47.18596133,120.55191
47.19096133,119.70789
47.19596133,118.83528
47.20096133,117.93849
47.20596133,117.02255
47.21096133,116.09312
47.21596133,115.15657
47.22096133,114.21979
47.22596133,113.29007
47.23096133,112.37481
47.23596133,111.48132
47.24096133,110.61644
47.24596133,109.78628
47.25096133,108.99588
47.25596133,108.24911
47.26096133,107.54855
47.26596133,106.89562
47.27096133,106.29056
47.27596133,105.73263
47.28096133,105.22018
47.28596133,104.75081
47.29096133,104.32155
47.29596133,103.92899
47.30096133,103.56946
47.30596133,103.23912
47.31096133,102.93409
47.31596133,102.65058
47.32096133,102.38498
47.32596133,102.13396
47.33096133,101.89451
47.33596133,101.66389
47.34096133,101.4396
47.34596133,101.21931
47.35096133,101.00082
47.35596133,100.78206
47.36096133,100.5611
47.36596133,100.33616
47.37096133,100.10562
47.37596133,99.86805
47.38096133,99.62222
47.38596133,99.36714
47.39096133,99.10208
47.39596133,98.82651
47.40096133,98.54014
47.40596133,98.24285
47.41096133,97.9346
47.41596133,97.61547
47.42096133,97.2856
47.42596133,96.9453
47.43096133,96.59511
47.43596133,96.23582
47.44096133,95.86835
47.44596133,95.49357
47.45096133,95.11222
47.45596133,94.72485
47.46096133,94.33189
47.46596133,93.93375
47.47096133,93.53091
47.47596133,93.12379
47.48096133,92.71272
47.48596133,92.29783
47.49096133,91.87913
47.49596133,91.45666
47.50096133,91.03059
47.50596133,90.6012
47.51096133,90.16881
47.51596133,89.73372
47.52096133,89.29622
47.52596133,88.85678
47.53096133,88.41631
47.53596133,87.97642
47.54096133,87.5396
47.54596133,87.1094
47.55096133,86.69041
47.55596133,86.2883
47.56096133,85.9098
47.56596133,85.56273
47.57096133,85.25603
47.57596133,84.99981
47.58096133,84.80542
47.58596133,84.68541
47.59096133,84.6536
47.59596133,84.72489
47.60096133,84.91518
47.60596133,85.24086
47.61096133,85.71836
47.61596133,86.36325
47.62096133,87.18934
47.62596133,88.20752
47.63096133,89.42465
47.63596133,90.84252
47.64096133,92.4569
47.64596133,94.25706
47.65096133,96.22561
47.65596133,98.33878
47.66096133,100.56711
47.66596133,102.87655
47.67096133,105.22981
47.67596133,107.58793
47.68096133,109.91197
47.68596133,112.16465
47.69096133,114.31205
47.69596133,116.32497
47.70096133,118.18008
47.70596133,119.86049
47.71096133,121.35599
47.71596133,122.66269
47.72096133,123.78236
47.72596133,124.72132
47.73096133,125.48905
47.73596133,126.09688
47.74096133,126.5567
47.74596133,126.88009
47.75096133,127.07778
47.75596133,127.15934
47.76096133,127.13323
47.76596133,127.00689
47.77096133,126.78691
47.77596133,126.47927
47.78096133,126.08956
47.78596133,125.62322
47.79096133,125.08581
47.79596133,124.48311
47.80096133,123.82115
47.80596133,123.10599
47.81096133,122.34352
47.81596133,121.53923
47.82096133,120.69824
47.82596133,119.82538
47.83096133,118.9254
47.83596133,118.00327
47.84096133,117.06442
47.84596133,116.11495
47.85096133,115.16171
47.85596133,114.21226
47.86096133,113.27461
47.86596133,112.35693
47.87096133,111.46718
47.87596133,110.61273
47.88096133,109.80005
47.88596133,109.03434
47.89096133,108.3193
47.89596133,107.65699
47.90096133,107.04783
47.90596133,106.49071
47.91096133,105.98333
47.91596133,105.52247
47.92096133,105.1043
47.92596133,104.72467
47.93096133,104.37932
47.93596133,104.06399
47.94096133,103.77452
47.94596133,103.50687
47.95096133,103.25717
47.95596133,103.02173
47.96096133,102.79709
47.96596133,102.58003
47.97096133,102.3676
47.97596133,102.15713
47.98096133,101.94618
47.98596133,101.73254
47.99096133,101.51427
47.99596133,101.2896
48.00096133,101.05704
48.00596133,100.81531
48.01096133,100.56342
48.01596133,100.30067
48.02096133,100.02664
48.02596133,99.74113
48.03096133,99.44413
48.03596133,99.13572
48.04096133,98.81608
48.04596133,98.48553
48.05096133,98.14453
48.05596133,97.79373
48.06096133,97.43404
48.06596133,97.06655
48.07096133,96.6925
48.07596133,96.31317
48.08096133,95.92978
48.08596133,95.5433
48.09096133,95.15444
48.09596133,94.76364
48.10096133,94.37105
48.10596133,93.97661
48.11096133,93.58005
48.11596133,93.18092
48.12096133,92.77857
48.12596133,92.37225
48.13096133,91.96117
48.13596133,91.54467
48.14096133,91.12235
48.14596133,90.69417
48.15096133,90.26065
48.15596133,89.82294
48.16096133,89.38301
48.16596133,88.94367
48.17096133,88.50866
48.17596133,88.08257
48.18096133,87.67093
48.18596133,87.28024
48.19096133,86.91816
48.19596133,86.59372
48.20096133,86.31744
48.20596133,86.09825
48.21096133,85.95846
48.21596133,85.90485
48.22096133,85.95667
48.22596133,86.13196
48.23096133,86.44692
48.23596133,86.91679
48.24096133,87.55813
48.24596133,88.38455
48.25096133,89.40681
48.25596133,90.63176
48.26096133,92.06144
48.26596133,93.69211
48.27096133,95.51359
48.27596133,97.50885
48.28096133,99.65412
48.28596133,101.91951
48.29096133,104.27009
48.29596133,106.66744
48.30096133,109.07136
48.30596133,111.44178
48.31096133,113.74066
48.31596133,115.93358
48.32096133,117.99125
48.32596133,119.89044
48.33096133,121.61464
48.33596133,123.15418
48.34096133,124.50583
48.34596133,125.67191
48.35096133,126.65915
48.35596133,127.47727
48.36096133,128.13774
48.36596133,128.65262
48.37096133,129.0337
48.37596133,129.29189
48.38096133,129.43693
48.38596133,129.47729
48.39096133,129.42033
48.39596133,129.27251
48.40096133,129.03974
48.40596133,128.72763
48.41096133,128.34167
48.41596133,127.88727
48.42096133,127.36976
48.42596133,126.79426
48.43096133,126.16561
48.43596133,125.48821
48.44096133,124.7659
48.44596133,124.00197
48.45096133,123.19926
48.45596133,122.36056
48.46096133,121.48895
48.46596133,120.58815
48.47096133,119.66277
48.47596133,118.71839
48.48096133,117.76152
48.48596133,116.79953
48.49096133,115.8404
48.49596133,114.89246
48.50096133,113.96405
48.50596133,113.06307
48.51096133,112.19664
48.51596133,111.37065
48.52096133,110.58955
48.52596133,109.85621
48.53096133,109.17196
48.53596133,108.53684
48.54096133,107.94983
48.54596133,107.40916
48.55096133,106.91253
48.55596133,106.45724
48.56096133,106.04021
48.56596133,105.65804
48.57096133,105.30697
48.57596133,104.98297
48.58096133,104.68183
48.58596133,104.39923
48.59096133,104.13093
48.59596133,103.87295
48.60096133,103.6216
48.60596133,103.37365
48.61096133,103.12625
48.61596133,102.87696
48.62096133,102.62379
48.62596133,102.36511
48.63096133,102.09965
48.63596133,101.82645
48.64096133,101.54471
48.64596133,101.25383
48.65096133,100.95341
48.65596133,100.64331
48.66096133,100.32362
48.66596133,99.99465
48.67096133,99.65673
48.67596133,99.31018
48.68096133,98.95519
48.68596133,98.59191
48.69096133,98.22053
48.69596133,97.84144
48.70096133,97.4553
48.70596133,97.06311
48.71096133,96.66607
48.71596133,96.26559
48.72096133,95.86312
48.72596133,95.46007
48.73096133,95.05774
48.73596133,94.65719
48.74096133,94.25921
48.74596133,93.86421
48.75096133,93.47228
48.75596133,93.08315
48.76096133,92.69633
48.76596133,92.31116
48.77096133,91.92683
48.77596133,91.5425
48.78096133,91.15729
48.78596133,90.7704
48.79096133,90.38122
48.79596133,89.98942
48.80096133,89.59499
48.80596133,89.19817
48.81096133,88.79951
48.81596133,88.39986
48.82096133,88.00057
48.82596133,87.60359
48.83096133,87.21174
48.83596133,86.82882
48.84096133,86.45982
48.84596133,86.11106
48.85096133,85.79022
48.85596133,85.50636
48.86096133,85.26991
48.86596133,85.09273
48.87096133,84.98806
48.87596133,84.97057
48.88096133,85.0562
48.88596133,85.26194
48.89096133,85.60539
48.89596133,86.10412
48.90096133,86.77492
48.90596133,87.63286
48.91096133,88.69031
48.91596133,89.9559
48.92096133,91.43344
48.92596133,93.12085
48.93096133,95.0093
48.93596133,97.08271
48.94096133,99.31789
48.94596133,101.68516
48.95096133,104.1496
48.95596133,106.67261
48.96096133,109.21359
48.96596133,111.73178
48.97096133,114.18785
48.97596133,116.54553
48.98096133,118.77309
48.98596133,120.84464
48.99096133,122.74105
48.99596133,124.45032
49.00096133,125.96737
49.00596133,127.29318
49.01096133,128.43366
49.01596133,129.39821
49.02096133,130.1984
49.02596133,130.84668
49.03096133,131.35541
49.03596133,131.73607
49.04096133,131.99881
49.04596133,132.15237
49.05096133,132.20412
49.05596133,132.1604
49.06096133,132.02675
49.06596133,131.80823
49.07096133,131.50967
49.07596133,131.13585
49.08096133,130.69161
49.08596133,130.18176
49.09096133,129.61099
49.09596133,128.98367
49.10096133,128.30385
49.10596133,127.57525
49.11096133,126.80136
49.11596133,125.98555
49.12096133,125.1312
49.12596133,124.24183
49.13096133,123.32135
49.13596133,122.37421
49.14096133,121.40559
49.14596133,120.42146
49.15096133,119.42855
49.15596133,118.43422
49.16096133,117.44621
49.16596133,116.47247
49.17096133,115.52083
49.17596133,114.59872
49.18096133,113.71279
49.18596133,112.86856
49.19096133,112.07017
49.19596133,111.32021
49.20096133,110.61972
49.20596133,109.96843
49.21096133,109.36495
49.21596133,108.80709
49.22096133,108.29208
49.22596133,107.81674
49.23096133,107.37763
49.23596133,106.97118
49.24096133,106.59383
49.24596133,106.2421
49.25096133,105.91261
49.25596133,105.60219
49.26096133,105.30778
49.26596133,105.02639
49.27096133,104.75501
49.27596133,104.49055
49.28096133,104.22984
49.28596133,103.9698
49.29096133,103.70764
49.29596133,103.44106
49.30096133,103.16835
49.30596133,102.88837
49.31096133,102.60038
49.31596133,102.30392
49.32096133,101.99859
49.32596133,101.68401
49.33096133,101.35978
49.33596133,101.02552
49.34096133,100.68095
49.34596133,100.32601
49.35096133,99.96096
49.35596133,99.58636
49.36096133,99.20304
49.36596133,98.81197
49.37096133,98.41416
49.37596133,98.01062
49.38096133,97.60241
49.38596133,97.19071
49.39096133,96.77024
49.39596133,96.36043
49.40096133,95.94167
49.40596133,95.53441
49.41096133,95.12703
49.41596133,94.71511
49.42096133,94.31854
49.42596133,93.9172
49.43096133,93.52975
49.43596133,93.13801
49.44096133,92.75395
49.44596133,92.37596
49.45096133,92.00204
49.45596133,91.63169
49.46096133,91.26435
49.46596133,90.89946
49.47096133,90.53651
49.47596133,90.17498
49.48096133,89.8142
49.48596133,89.45328
49.49096133,89.0911
49.49596133,88.72636
49.50096133,88.35786
49.50596133,87.98479
49.51096133,87.60704
49.51596133,87.22539
49.52096133,86.8416
49.52596133,86.45852
49.53096133,86.08014
49.53596133,85.71174
49.54096133,85.35996
49.54596133,85.03294
49.55096133,84.74033
49.55596133,84.4933
49.56096133,84.30447
49.56596133,84.18787
49.57096133,84.15872
49.57596133,84.2333
49.58096133,84.42867
49.58596133,84.76229
49.59096133,85.25162
49.59596133,85.91339
49.60096133,86.7628
49.60596133,87.81232
49.61096133,89.07044
49.61596133,90.54043
49.62096133,92.21927
49.62596133,94.09691
49.63096133,96.15615
49.63596133,98.3729
49.64096133,100.71697
49.64596133,103.15323
49.65096133,105.64302
49.65596133,108.14576
49.66096133,110.62066
49.66596133,113.02856
49.67096133,115.3336
49.67596133,117.50475
49.68096133,119.51691
49.68596133,121.35162
49.69096133,122.99729
49.69596133,124.4489
49.70096133,125.70744
49.70596133,126.7788
49.71096133,127.67247
49.71596133,128.40008
49.72096133,128.974
49.72596133,129.40625
49.73096133,129.70774
49.73596133,129.8881
49.74096133,129.95574
49.74596133,129.91824
49.75096133,129.78276
49.75596133,129.55635
49.76096133,129.24604
49.76596133,128.85892
49.77096133,128.4019
49.77596133,127.88152
49.78096133,127.30366
49.78596133,126.6734
49.79096133,125.99498
49.79596133,125.27197
49.80096133,124.50743
49.80596133,123.70412
49.81096133,122.86473
49.81596133,121.99208
49.82096133,121.08944
49.82596133,120.16075
49.83096133,119.21095
49.83596133,118.24607
49.84096133,117.2732
49.84596133,116.30022
49.85096133,115.33536
49.85596133,114.38682
49.86096133,113.46229
49.86596133,112.56875
49.87096133,111.71221
49.87596133,110.89753
49.88096133,110.12829
49.88596133,109.40668
49.89096133,108.73355
49.89596133,108.10853
49.90096133,107.53024
49.90596133,106.99654
49.91096133,106.50479
49.91596133,106.05191
49.92096133,105.63458
49.92596133,105.24926
49.93096133,104.89234
49.93596133,104.56019
49.94096133,104.24928
49.94596133,103.95618
49.95096133,103.67764
49.95596133,103.4106
49.96096133,103.15212
49.96596133,102.89947
49.97096133,102.65008
49.97596133,102.40157
49.98096133,102.15177
49.98596133,101.89867
49.99096133,101.64045
49.99596133,101.37556
50.00096133,101.10277
50.00596133,100.82126
50.01096133,100.53057
50.01596133,100.23048
50.02096133,99.92093
50.02596133,99.60198
50.03096133,99.27386
50.03596133,98.93694
50.04096133,98.59178
50.04596133,98.23898
50.05096133,97.87916
50.05596133,97.51291
50.06096133,97.14083
50.06596133,96.76366
50.07096133,96.38233
50.07596133,95.99805
50.08096133,95.61221
50.08596133,95.2263
50.09096133,94.84169
50.09596133,94.45954
50.10096133,94.08079
50.10596133,93.70611
50.11096133,93.33587
50.11596133,92.97016
50.12096133,92.60873
50.12596133,92.25115
50.13096133,91.89687
50.13596133,91.54541
50.14096133,91.19636
50.14596133,90.84929
50.15096133,90.50372
50.15596133,90.15907
50.16096133,89.81471
50.16596133,89.47001
50.17096133,89.12446
50.17596133,88.77773
50.18096133,88.42971
50.18596133,88.08054
50.19096133,87.73065
50.19596133,87.38085
50.20096133,87.03247
50.20596133,86.6876
50.21096133,86.34934
50.21596133,86.02201
50.22096133,85.71138
50.22596133,85.42468
50.23096133,85.17073
50.23596133,84.95982
50.24096133,84.80367
50.24596133,84.71533
50.25096133,84.70901
50.25596133,84.79991
50.26096133,85.004
50.26596133,85.33765
50.27096133,85.8171
50.27596133,86.4578
50.28096133,87.27356
50.28596133,88.27554
50.29096133,89.47126
50.29596133,90.86362
50.30096133,92.44998
50.30596133,94.22145
50.31096133,96.16247
50.31596133,98.2508
50.32096133,100.45811
50.32596133,102.75105
50.33096133,105.09283
50.33596133,107.44479
50.34096133,109.76822
50.34596133,112.02598
50.35096133,114.18398
50.35596133,116.21256
50.36096133,118.08754
50.36596133,119.79099
50.37096133,121.3116
50.37596133,122.6446
50.38096133,123.79113
50.38596133,124.75721
50.39096133,125.55231
50.39596133,126.18793
50.40096133,126.67625
50.40596133,127.02916
50.41096133,127.25759
50.41596133,127.37131
50.42096133,127.37887
50.42596133,127.28782
50.43096133,127.10493
50.43596133,126.83643
50.44096133,126.48813
50.44596133,126.06541
50.45096133,125.57326
50.45596133,125.01626
50.46096133,124.3987
50.46596133,123.72472
50.47096133,122.99863
50.47596133,122.22495
50.48096133,121.40847
50.48596133,120.5542
50.49096133,119.6673
50.49596133,118.75308
50.50096133,117.81712
50.50596133,116.86544
50.51096133,115.90453
50.51596133,114.9415
50.52096133,113.98394
50.52596133,113.03978
50.53096133,112.11704
50.53596133,111.22347
50.54096133,110.36626
50.54596133,109.55169
50.55096133,108.78479
50.55596133,108.06912
50.56096133,107.40669
50.56596133,106.79803
50.57096133,106.24235
50.57596133,105.73771
50.58096133,105.28123
50.58596133,104.86918
50.59096133,104.49723
50.59596133,104.16066
50.60096133,103.84973
50.60596133,103.57328
50.61096133,103.31113
50.61596133,103.07213
50.62096133,102.83986
50.62596133,102.61847
50.63096133,102.40298
50.63596133,102.18933
50.64096133,101.97821
50.64596133,101.75777
50.65096133,101.53414
50.65596133,101.30476
50.66096133,101.06756
50.66596133,100.82151
50.67096133,100.56572
50.67596133,100.2995
50.68096133,100.02232
50.68596133,99.73384
50.69096133,99.43397
50.69596133,99.12285
50.70096133,98.80092
50.70596133,98.46885
50.71096133,98.12749
50.71596133,97.77776
50.72096133,97.42056
50.72596133,97.05667
50.73096133,96.68666
50.73596133,96.31102
50.74096133,95.93031
50.74596133,95.54527
50.75096133,95.15694
50.75596133,94.76656
50.76096133,94.37537
50.76596133,93.98458
50.77096133,93.59527
50.77596133,93.20845
50.78096133,92.825
50.78596133,92.44555
50.79096133,92.07036
50.79596133,91.69928
50.80096133,91.33173
50.80596133,90.96686
50.81096133,90.6036
50.81596133,90.24088
50.82096133,89.87766
50.82596133,89.51311
50.83096133,89.14664
50.83596133,88.77793
50.84096133,88.40701
50.84596133,88.03427
50.85096133,87.66064
50.85596133,87.28764
50.86096133,86.91756
50.86596133,86.55353
50.87096133,86.19966
50.87596133,85.86109
50.88096133,85.54407
50.88596133,85.25611
50.89096133,85.00607
50.89596133,84.80432
50.90096133,84.66281
50.90596133,84.59502
50.91096133,84.61573
50.91596133,84.74069
50.92096133,84.98627
50.92596133,85.36897
50.93096133,85.90494
50.93596133,86.60932
50.94096133,87.49543
50.94596133,88.57371
50.95096133,89.85066
50.95596133,91.32771
50.96096133,93.00029
50.96596133,94.85722
50.97096133,96.88041
50.97596133,99.0452
50.98096133,101.32117
50.98596133,103.67339
50.99096133,106.06407
50.99596133,108.45434
51.00096133,110.80601
51.00596133,113.08321
51.01096133,115.25375
51.01596133,117.29026
51.02096133,119.17096
51.02596133,120.88016
51.03096133,122.40836
51.03596133,123.75199
51.04096133,124.91268
51.04596133,125.89625
51.05096133,126.71152
51.05596133,127.36907
51.06096133,127.88011
51.06596133,128.25565
51.07096133,128.50584
51.07596133,128.63981
51.08096133,128.66553
51.08596133,128.59011
51.09096133,128.42001
51.09596133,128.16149
51.10096133,127.82084
51.10596133,127.40448
51.11096133,126.91882
51.11596133,126.36996
51.12096133,125.76337
51.12596133,125.10383
51.13096133,124.3954
51.13596133,123.64166
51.14096133,122.84589
51.14596133,122.01131
51.15096133,121.14125
51.15596133,120.23932
51.16096133,119.30966
51.16596133,118.35711
51.17096133,117.38745
51.17596133,116.40742
51.18096133,115.42462
51.18596133,114.44728
51.19096133,113.48379
51.19596133,112.54236
51.20096133,111.63054
51.20596133,110.75488
51.21096133,109.92071
51.21596133,109.13195
51.22096133,108.39108
51.22596133,107.69925
51.23096133,107.05634
51.23596133,106.46117
51.24096133,105.91163
51.24596133,105.40494
51.25096133,104.93785
51.25596133,104.50692
51.26096133,104.10865
51.26596133,103.73967
51.27096133,103.39671
51.27596133,103.07657
51.28096133,102.77594
51.28596133,102.49133
51.29096133,102.21901
51.29596133,101.95525
51.30096133,101.69644
51.30596133,101.43941
51.31096133,101.18151
51.31596133,100.92062
51.32096133,100.65509
51.32596133,100.38363
51.33096133,100.10522
51.33596133,99.81912
51.34096133,99.52477
51.34596133,99.22173
51.35096133,98.90958
51.35596133,98.58791
51.36096133,98.25636
51.36596133,97.91481
51.37096133,97.56346
51.37596133,97.20282
51.38096133,96.83363
51.38596133,96.45673
51.39096133,96.07298
51.39596133,95.68333
51.40096133,95.28875
51.40596133,94.89026
51.41096133,94.48889
51.41596133,94.08565
51.42096133,93.68151
51.42596133,93.27736
51.43096133,92.87404
51.43596133,92.47228
51.44096133,92.07279
51.44596133,91.6763
51.45096133,91.28367
51.45596133,90.89585
51.46096133,90.51382
51.46596133,90.13847
51.47096133,89.7704
51.47596133,89.40987
51.48096133,89.05673
51.48596133,88.7104
51.49096133,88.36998
51.49596133,88.03434
51.50096133,87.70219
51.50596133,87.37227
51.51096133,87.04334
51.51596133,86.71435
51.52096133,86.38445
51.52596133,86.05299
51.53096133,85.71955
51.53596133,85.3839
51.54096133,85.04601
51.54596133,84.70605
51.55096133,84.36448
51.55596133,84.02222
51.56096133,83.68097
51.56596133,83.34357
51.57096133,83.01422
51.57596133,82.69871
51.58096133,82.40435
51.58596133,82.14006
51.59096133,81.91624
51.59596133,81.74486
51.60096133,81.63943
51.60596133,81.61494
51.61096133,81.68772
51.61596133,81.87516
51.62096133,82.19522
51.62596133,82.66583
51.63096133,83.30417
51.63596133,84.12579
51.64096133,85.14358
51.64596133,86.36675
51.65096133,87.79971
51.65596133,89.44103
51.66096133,91.28274
51.66596133,93.30988
51.67096133,95.5007
51.67596133,97.82731
51.68096133,100.25671
51.68596133,102.75209
51.69096133,105.27429
51.69596133,107.78334
51.70096133,110.23999
51.70596133,112.60733
51.71096133,114.8523
51.71596133,116.94709
51.72096133,118.87022
51.72596133,120.60711
51.73096133,122.15024
51.73596133,123.4986
51.74096133,124.65674
51.74596133,125.63344
51.75096133,126.44019
51.75596133,127.08978
51.76096133,127.59512
51.76596133,127.9683
51.77096133,128.22019
51.77596133,128.36026
51.78096133,128.39677
51.78596133,128.33575
51.79096133,128.18718
51.79596133,127.95111
51.80096133,127.64441
51.80596133,127.2645
51.81096133,126.81006
